"","URL","Rate","NameResort","Stars","Km.Freeride","Continent","Country","State.Province","Altitude","Easy","Intermediate","Difficult","Adult","Currency","Ski.resort.size","Slope.offering..variety.of.runs.","Lifts.and.cable.cars","Snow.reliability","Access..on.site.parking.","Orientation..trail.map..information.boards..sign.postings..","Cleanliness.and.hygiene","Environmentally.friendly.ski.operation","Mountain.restaurants..ski.huts..gastronomy.","Après.ski","Accommodation.offering.directly.at.the.slopes.and.lifts","Families.and.children","Beginners","Snow.parks","Cross.country.skiing.and.trails","country","latitude","longitude","Total.Kms"
"1645","http://www.skiresort.info/ski-resort/hovfjaellet-torsby/",0,"hovfjaellet-torsby",0,0,"Europe","Sweden","Central Sweden",542,6,4,3,"335","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,13
"1646","http://www.skiresort.info/ski-resort/idre-himmelfjaell/",1.3,"idre-himmelfjaell",0,0,"Europe","Sweden","Central Sweden",750,1,0,0,"0","-","1,3",1,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1647","http://www.skiresort.info/ski-resort/isaberg-hestra/",1.7,"isaberg-hestra",0,0,"Europe","Sweden","South Sweden (Sydsverige)",309,2,3.2,0.8,"360","Swedish krona","1,7",2,"2,8",0,"","","","","","","","","","","","SE",60.128161,18.643501,6
"1648","http://www.skiresort.info/ski-resort/jaervsoe/",1.9,"jaervsoe",0,0,"Europe","Sweden","Central Sweden",370,5,3,0,"360","Swedish krona","1,9",1.9,"2,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,8
"1649","http://www.skiresort.info/ski-resort/kaabdalis/",2,"kaabdalis",0,0,"Europe","Sweden","Northern Sweden (Norrland)",570,4,3,2,"320","Swedish krona","2,0",2.3,"2,4",0,"","","","","","","","","","","","SE",60.128161,18.643501,9
"1650","http://www.skiresort.info/ski-resort/kalhyttandammshoejden-filipstad/",0,"kalhyttandammshoejden-filipstad",0,0,"Europe","Sweden","Central Sweden",265,0.6,0.4,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1651","http://www.skiresort.info/ski-resort/kappruet/",1.5,"kappruet",0,0,"Europe","Sweden","Northern Sweden (Norrland)",840,2.7,1,0.3,"270","Swedish krona","1,5",1.7,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,4
"1652","http://www.skiresort.info/ski-resort/kettilsaas/",0,"kettilsaas",0,0,"Europe","Sweden","South Sweden (Sydsverige)",285,0.6,0.4,0,"160","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1653","http://www.skiresort.info/ski-resort/kiruna/",0,"kiruna",0,0,"Europe","Sweden","Northern Sweden (Norrland)",720,1.2,0.8,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1654","http://www.skiresort.info/ski-resort/kittelfjaell/",0,"kittelfjaell",0,0,"Europe","Sweden","Northern Sweden (Norrland)",945,4,3,11,"365","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,18
"1655","http://www.skiresort.info/ski-resort/klimpfjaell/",0,"klimpfjaell",0,0,"Europe","Sweden","Northern Sweden (Norrland)",814,5,3,1,"320","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,9
"1656","http://www.skiresort.info/ski-resort/kullstabackenelefantberget-hammarstrand/",1.3,"kullstabackenelefantberget-hammarstrand",0,0,"Europe","Sweden","Northern Sweden (Norrland)",383,1.3,0.8,0.6,"190","Swedish krona","1,3",1.6,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1657","http://www.skiresort.info/ski-resort/kungsberget/",1.9,"kungsberget",0,0,"Europe","Sweden","Central Sweden",306,2.5,2.5,2.5,"360","Swedish krona","1,9",2.3,"3,0",0,"","","","","","","","","","","","SE",60.128161,18.643501,7
"1658","http://www.skiresort.info/ski-resort/laangberget/",0,"laangberget",0,0,"Europe","Sweden","Central Sweden",630,0.5,0,0,"160","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1659","http://www.skiresort.info/ski-resort/landsombergets/",0,"landsombergets",0,0,"Europe","Sweden","Northern Sweden (Norrland)",411,1.2,0.9,0,"160","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1660","http://www.skiresort.info/ski-resort/lesjoefors/",0,"lesjoefors",0,0,"Europe","Sweden","Central Sweden",300,0.4,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1661","http://www.skiresort.info/ski-resort/litsbacken/",0,"litsbacken",0,0,"Europe","Sweden","Northern Sweden (Norrland)",270,0.8,0,0,"105","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1662","http://www.skiresort.info/ski-resort/loevaasen-groevelsjoen/",0,"loevaasen-groevelsjoen",0,0,"Europe","Sweden","Central Sweden",880,2,0.5,0,"235","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1663","http://www.skiresort.info/ski-resort/mickeltemplets/",0,"mickeltemplets",0,0,"Europe","Sweden","Central Sweden",610,0.7,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1664","http://www.skiresort.info/ski-resort/mullsjoe-alpin-center/",0,"mullsjoe-alpin-center",0,0,"Europe","Sweden","South Sweden (Sydsverige)",330,2.1,1.4,0.5,"300","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,4
"1665","http://www.skiresort.info/ski-resort/naesfjaellet-i-saelen/",0,"naesfjaellet-i-saelen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",890,5,3,2,"350","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,10
"1666","http://www.skiresort.info/ski-resort/nalovardo/",0,"nalovardo",0,0,"Europe","Sweden","Northern Sweden (Norrland)",744,3,6,1,"320","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,10
"1667","http://www.skiresort.info/ski-resort/nolbybacken/",0,"nolbybacken",0,0,"Europe","Sweden","Northern Sweden (Norrland)",170,1.8,0.7,0,"150","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1668","http://www.skiresort.info/ski-resort/ombergsliden-vadstena/",0,"ombergsliden-vadstena",0,0,"Europe","Sweden","Central Sweden",268,0.5,0.3,0,"140","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1669","http://www.skiresort.info/ski-resort/orsa-groenklitt/",0,"orsa-groenklitt",0,0,"Europe","Sweden","Central Sweden",590,4,2,1,"355","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,7
"1670","http://www.skiresort.info/ski-resort/praestberget/",1.3,"praestberget",0,0,"Europe","Sweden","Northern Sweden (Norrland)",570,0,1.6,0.4,"150","Swedish krona","1,3",1.3,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1671","http://www.skiresort.info/ski-resort/rackstadbacken-arvika/",0,"rackstadbacken-arvika",0,0,"Europe","Sweden","Central Sweden",315,0.5,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1672","http://www.skiresort.info/ski-resort/raettviksbacken/",0,"raettviksbacken",0,0,"Europe","Sweden","Central Sweden",360,2,1,0,"270","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1673","http://www.skiresort.info/ski-resort/ragnhildsborgbacken-soedertaelje/",1.1,"ragnhildsborgbacken-soedertaelje",0,0,"Europe","Sweden","Central Sweden",67,0.3,0,0,"120","Swedish krona","1,1",1,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1674","http://www.skiresort.info/ski-resort/roenningen-i-braecke/",0,"roenningen-i-braecke",0,0,"Europe","Sweden","Northern Sweden (Norrland)",380,0.3,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1675","http://www.skiresort.info/ski-resort/ruskola/",0,"ruskola",0,0,"Europe","Sweden","Northern Sweden (Norrland)",240,2,1,0,"100","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1676","http://www.skiresort.info/ski-resort/saefsen/",2.1,"saefsen",0,0,"Europe","Sweden","Central Sweden",472,8,2,2,"340","Swedish krona","2,1",2.4,"2,2",0,"","","","","","","","","","","","SE",60.128161,18.643501,12
"1677","http://www.skiresort.info/ski-resort/skaersjoevaalen/",0,"skaersjoevaalen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",880,0.3,2.3,0,"40","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1678","http://www.skiresort.info/ski-resort/skoenviksbacken/",1.2,"skoenviksbacken",0,0,"Europe","Sweden","Northern Sweden (Norrland)",175,0.2,0.7,0,"160","Swedish krona","1,2",1.2,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1679","http://www.skiresort.info/ski-resort/stenkaellegaarden/",0,"stenkaellegaarden",0,0,"Europe","Sweden","South Sweden (Sydsverige)",200,1.2,0.3,0,"240","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1680","http://www.skiresort.info/ski-resort/stora-blaasjoen/",0,"stora-blaasjoen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",985,2.5,1,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1681","http://www.skiresort.info/ski-resort/storklinten/",0,"storklinten",0,0,"Europe","Sweden","Northern Sweden (Norrland)",260,3,2,2,"240","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,7
"1682","http://www.skiresort.info/ski-resort/storlien/",0,"storlien",0,0,"Europe","Sweden","Northern Sweden (Norrland)",791,4,8,3,"310","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,15
"1683","http://www.skiresort.info/ski-resort/storstenshoejden/",0,"storstenshoejden",0,0,"Europe","Sweden","Central Sweden",295,2.3,0.6,0.1,"290","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1684","http://www.skiresort.info/ski-resort/sundsvall-sidsjoebacken/",1.3,"sundsvall-sidsjoebacken",0,0,"Europe","Sweden","Northern Sweden (Norrland)",167,1.3,0.5,0,"150","Swedish krona","1,3",1.3,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1685","http://www.skiresort.info/ski-resort/sundsvall-soedra-berget/",1.3,"sundsvall-soedra-berget",0,0,"Europe","Sweden","Northern Sweden (Norrland)",243,0.7,0.5,0.1,"150","Swedish krona","1,3",1.5,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1686","http://www.skiresort.info/ski-resort/sunne/",0,"sunne",0,0,"Europe","Sweden","Central Sweden",390,5,2,2,"320","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,9
"1687","http://www.skiresort.info/ski-resort/svanstein/",0,"svanstein",0,0,"Europe","Sweden","Northern Sweden (Norrland)",320,5,1,2,"320","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,8
"1688","http://www.skiresort.info/ski-resort/svedjebacken/",0,"svedjebacken",0,0,"Europe","Sweden","Northern Sweden (Norrland)",370,1.5,0.5,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1689","http://www.skiresort.info/ski-resort/taasjoeberget/",0,"taasjoeberget",0,0,"Europe","Sweden","Northern Sweden (Norrland)",600,1.5,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1690","http://www.skiresort.info/ski-resort/taennaeskroeket/",0,"taennaeskroeket",0,0,"Europe","Sweden","Northern Sweden (Norrland)",980,4,5,1,"310","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,10
"1691","http://www.skiresort.info/ski-resort/taenndalsvallen/",1.3,"taenndalsvallen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",871,1.5,0,0,"0","-","1,3",1,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1692","http://www.skiresort.info/ski-resort/tolvmannabacken/",0,"tolvmannabacken",0,0,"Europe","Sweden","Central Sweden",245,3.2,1,0.3,"290","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,4
"1693","http://www.skiresort.info/ski-resort/trillevallen/",0,"trillevallen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",990,5,12,5,"330","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,22
"1694","http://www.skiresort.info/ski-resort/ulricehamn/",0,"ulricehamn",0,0,"Europe","Sweden","South Sweden (Sydsverige)",303,1,1.6,0.9,"320","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1695","http://www.skiresort.info/ski-resort/vaalaadalens-fjaellstation/",0,"vaalaadalens-fjaellstation",0,0,"Europe","Sweden","Northern Sweden (Norrland)",790,0.8,0,0,"210","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1696","http://www.skiresort.info/ski-resort/vaangabacken/",0,"vaangabacken",0,0,"Europe","Sweden","South Sweden (Sydsverige)",150,0.5,0.7,0.1,"230","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1697","http://www.skiresort.info/ski-resort/vaardkasen-haernoesand/",1.3,"vaardkasen-haernoesand",0,0,"Europe","Sweden","Northern Sweden (Norrland)",168,1.1,1.2,0,"190","Swedish krona","1,3",1.3,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,2
"1698","http://www.skiresort.info/ski-resort/valbergsbacken-torsby/",1,"valbergsbacken-torsby",0,0,"Europe","Sweden","Central Sweden",179,0.2,0,0,"50","Swedish krona","1,0",1,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,0
"1699","http://www.skiresort.info/ski-resort/valfjaellet/",0,"valfjaellet",0,0,"Europe","Sweden","Central Sweden",420,7,3,2,"270","Swedish krona","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,12
"1700","http://www.skiresort.info/ski-resort/vallaasen/",1.7,"vallaasen",0,0,"Europe","Sweden","South Sweden (Sydsverige)",195,4,1,0,"345","Swedish krona","1,7",1.7,"3,3",0,"","","","","","","","","","","","SE",60.128161,18.643501,5
"1701","http://www.skiresort.info/ski-resort/vargen/",1.5,"vargen",0,0,"Europe","Sweden","Northern Sweden (Norrland)",903,1.8,1.2,0,"0","-","1,5",1.5,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,3
"1702","http://www.skiresort.info/ski-resort/vettenbacken-liden/",1.3,"vettenbacken-liden",0,0,"Europe","Sweden","Northern Sweden (Norrland)",189,0.3,0.4,0.3,"50","Swedish krona","1,3",1.7,"1,5",0,"","","","","","","","","","","","SE",60.128161,18.643501,1
"1703","http://www.skiresort.info/ski-resort/vittjaakk/",0,"vittjaakk",0,0,"Europe","Sweden","Northern Sweden (Norrland)",710,2,3,0,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,5
"1704","http://www.skiresort.info/ski-resort/waesabergen/",0,"waesabergen",0,0,"Europe","Sweden","Central Sweden",482,2,2,1,"0","-","",0,"",0,"","","","","","","","","","","","SE",60.128161,18.643501,5
"1705","http://www.skiresort.info/ski-resort/jasna-nizke-tatry-chopok/",4,"Jasná Nízke Tatry – Chopok",5,4.5,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",2004,19.2,17.9,7.4,"43","European Euro","3,0",4,"4,0",4,"4,0","5,0","4,0","3,0","5,0","4,0","4,0","5,0","4,0","3,0","2,0","SK",48.669026,19.699024,44
"1706","http://www.skiresort.info/ski-resort/tatranska-lomnica/",3.5,". Tatranská Lomnica",3,0.4,"Europe","Slovakia","Presov (Presovsky kraj)",2190,5.4,5.2,1.2,"39","European Euro","2,0",3,"4,0",4,"4,0","4,0","4,0","4,0","3,0","3,0","2,0","4,0","5,0","2,0","2,0","SK",48.669026,19.699024,11
"1707","http://www.skiresort.info/ski-resort/donovaly-park-snow/",3.3,". Donovaly (Park Snow)",2,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",1361,5,5.9,0.1,"28","European Euro","2,0",3,"3,0",4,"4,0","2,0","4,0","4,0","3,0","3,0","4,0","5,0","4,0","4,0","3,0","SK",48.669026,19.699024,11
"1708","http://www.skiresort.info/ski-resort/strbske-pleso/",3.1,". Štrbské Pleso",1,0.7,"Europe","Slovakia","Presov (Presovsky kraj)",1840,2.7,5.6,0,"34","European Euro","2,0",3,"3,0",4,"4,0","3,0","4,0","4,0","3,0","2,0","2,0","4,0","3,0","3,0","3,0","SK",48.669026,19.699024,8
"1709","http://www.skiresort.info/ski-resort/vratna/",2.8,"vratna",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1709,2,9,4,"30","European Euro","2,4",2.7,"3,1",0,"","","","","","","","","","","","SK",48.669026,19.699024,15
"1710","http://www.skiresort.info/ski-resort/velka-raca/",2.8,"velka-raca",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1041,5,6,1,"30","European Euro","2,1",2.3,"3,6",0,"","","","","","","","","","","","SK",48.669026,19.699024,12
"1711","http://www.skiresort.info/ski-resort/ruzomberok-skipark/",2.8,"ruzomberok-skipark",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1209,3,7.5,1.5,"29","European Euro","2,2",2.5,"3,3",0,"","","","","","","","","","","","SK",48.669026,19.699024,12
"1712","http://www.skiresort.info/ski-resort/meander-skipark-oravice/",2.8,"meander-skipark-oravice",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1055,2,5.5,0,"25","European Euro","1,9",1.9,"3,8",0,"","","","","","","","","","","","SK",48.669026,19.699024,7
"1713","http://www.skiresort.info/ski-resort/bachledovajezerskofrankova/",2.1,"bachledovajezerskofrankova",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",1160,5.5,3.6,2.2,"23,70","European Euro","2,1",2.4,"2,6",0,"","","","","","","","","","","","SK",48.669026,19.699024,11
"1714","http://www.skiresort.info/ski-resort/bacova-roven-vysna-boca/",1.5,"bacova-roven-vysna-boca",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1360,0.2,1.4,1.4,"16","European Euro","1,5",1.7,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,3
"1715","http://www.skiresort.info/ski-resort/bane-jakubovany/",1.3,"bane-jakubovany",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",896,1.2,0,0,"0","-","1,3",1,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1716","http://www.skiresort.info/ski-resort/bezovec/",0,"bezovec",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",748,0.2,0.9,1.6,"16","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1717","http://www.skiresort.info/ski-resort/biele-vodydedinky-mlynky/",0,"biele-vodydedinky-mlynky",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",850,1.3,0,0,"13","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1718","http://www.skiresort.info/ski-resort/brodok-porac/",1.3,"brodok-porac",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",790,0,1.3,0,"12","European Euro","1,3",1,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1719","http://www.skiresort.info/ski-resort/buce-rencisov/",1.5,"buce-rencisov",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",1006,0.9,2.1,1.2,"12","European Euro","1,5",1.8,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,4
"1720","http://www.skiresort.info/ski-resort/bucnik-polomka/",0,"bucnik-polomka",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",905,0.6,3.1,0,"14","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,3
"1721","http://www.skiresort.info/ski-resort/certov/",0,"certov",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",900,0.6,3.9,0.9,"16","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,5
"1722","http://www.skiresort.info/ski-resort/certovica/",1.7,"certovica",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1460,3,2,0.4,"0","-","1,7",1.9,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,5
"1723","http://www.skiresort.info/ski-resort/chlmec-skipark/",1.3,"chlmec-skipark",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",495,0.4,1.1,0,"16","European Euro","1,3",1.3,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1724","http://www.skiresort.info/ski-resort/chvatimech-valaska/",1.3,"chvatimech-valaska",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",773,0.5,0.5,0,"0","-","1,3",1.3,"2,7",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1725","http://www.skiresort.info/ski-resort/cicmany/",0,"cicmany",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",973,2.2,1.2,0.9,"16,50","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,4
"1726","http://www.skiresort.info/ski-resort/cierny-balog/",0,"cierny-balog",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",809,0.2,3.4,0,"0","-","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,3
"1727","http://www.skiresort.info/ski-resort/danova-medzilaborce/",0,"danova-medzilaborce",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",660,1.5,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1728","http://www.skiresort.info/ski-resort/dobsinska-masa/",1.1,"dobsinska-masa",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",850,0.5,0,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,0
"1729","http://www.skiresort.info/ski-resort/drienica/",1.3,"drienica",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",1180,1.4,1,0,"20","European Euro","1,3",1.3,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1730","http://www.skiresort.info/ski-resort/drozdovo-nova-bana/",0,"drozdovo-nova-bana",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",810,2,0.5,0,"14","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1731","http://www.skiresort.info/ski-resort/fackovske-sedlo/",0,"fackovske-sedlo",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",1063,1.2,1.2,3.2,"16","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,5
"1732","http://www.skiresort.info/ski-resort/frickovce/",0,"frickovce",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",540,0.7,0,0,"12","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,0
"1733","http://www.skiresort.info/ski-resort/gugel-mlynky/",0,"gugel-mlynky",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",996,2,1.9,1.4,"18","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,5
"1734","http://www.skiresort.info/ski-resort/homolka-valaska-bela/",0,"homolka-valaska-bela",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",900,1,0,0,"12","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1735","http://www.skiresort.info/ski-resort/hronec-hlobisov/",0,"hronec-hlobisov",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",620,1.2,1.2,0,"10","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1736","http://www.skiresort.info/ski-resort/jahodna/",0,"jahodna",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",710,0.3,1.1,0,"18","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1737","http://www.skiresort.info/ski-resort/jakubkova-luka/",1.3,"jakubkova-luka",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",1200,1,0,0,"35","European Euro","1,3",1,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1738","http://www.skiresort.info/ski-resort/jamy/",0,"jamy",0,0,"Europe","Slovakia","Presov (Presovsky kraj)",970,0.3,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,0
"1739","http://www.skiresort.info/ski-resort/janovky-milotin-zuberec/",1.9,"janovky-milotin-zuberec",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",995,5,2.5,0,"19","European Euro","1,9",1.9,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,7
"1740","http://www.skiresort.info/ski-resort/jasenska-dolina-bela-dulice/",1.7,"jasenska-dolina-bela-dulice",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",730,3,3,0,"19","European Euro","1,7",1.7,"2,2",0,"","","","","","","","","","","","SK",48.669026,19.699024,6
"1741","http://www.skiresort.info/ski-resort/javorovica-liptovsky-jan/",0,"javorovica-liptovsky-jan",0,0,"Europe","Slovakia","Zilina (Zilinsky kraj)",1060,0.4,1.2,0.9,"18","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1742","http://www.skiresort.info/ski-resort/julius-vysna-slana/",1.3,"julius-vysna-slana",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",800,1.4,0,0,"15","European Euro","1,3",1,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1743","http://www.skiresort.info/ski-resort/kalnica-sk/",1.3,"kalnica-sk",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",350,0.8,0.5,0,"15","European Euro","1,3",1.3,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1744","http://www.skiresort.info/ski-resort/kamzik-koliba-bratislava/",0,"kamzik-koliba-bratislava",0,0,"Europe","Slovakia","Bratislava",403,0.2,0,0,"0","-","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,0
"1745","http://www.skiresort.info/ski-resort/kavecany/",0,"kavecany",0,0,"Europe","Slovakia","Kosice (Kosicky kraj)",595,2,0,0,"18","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1746","http://www.skiresort.info/ski-resort/klacno/",0,"klacno",0,0,"Europe","Slovakia","Trencin (Trenciansky kraj)",650,0.9,0.5,0,"10","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,1
"1747","http://www.skiresort.info/ski-resort/klenovec-skorusina/",0,"klenovec-skorusina",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",1015,3.2,2.5,0,"10","European Euro","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,5
"1748","http://www.skiresort.info/ski-resort/kokava-linia/",1.3,"kokava-linia",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",800,1.5,0.5,0,"13","European Euro","1,3",1.3,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
"1749","http://www.skiresort.info/ski-resort/kordiky/",0,"kordiky",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",910,0,0.4,0,"0","-","",0,"",0,"","","","","","","","","","","","SK",48.669026,19.699024,0
"1750","http://www.skiresort.info/ski-resort/kosutka-hrinova/",1.3,"kosutka-hrinova",0,0,"Europe","Slovakia","Banska Bystrica (Banskobystricky kraj)",723,1.7,0.5,0.3,"19","European Euro","1,3",1.6,"1,5",0,"","","","","","","","","","","","SK",48.669026,19.699024,2
